record_id,parent_occurrence_record_id,source_id,release_version,source_region,source_material_term,normalized_material_ids_json,normalized_material_names_json,chemical_names_json,symbols_or_formulae_json,chemical_or_english_names_json,source_district_term,district_boundary_state_2011,district_boundary_name_2011,census_state_code_2011,census_district_code_2011,district_centroid_latitude_2011,district_centroid_longitude_2011,census_area_km2_2011_district,census_population_2011_district,census_male_2011_district,census_female_2011_district,census_sc_2011_district,census_st_2011_district,census_literate_2011_district,census_workers_2011_district,district_crosswalk_status,district_crosswalk_match_index,district_crosswalk_match_count,district_crosswalk_admitted_to_h3_context,source_pdf_pages_json,source_pdf_url,record_observation_type,model_evidence_role,data_quality_flags_json,limitations
IBM-IMYB2024-DIST-OCC-00030,IBM-IMYB2024-STATE-OCC-0009,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,felspar,"[""group:feldspar-group""]","[""Feldspar group""]",[],[],"[""Feldspar group""]",Vizianagaram,Andhra Pradesh,Vizianagaram,28,12,18.49436693,83.31709741,6539.0,2344474.0,1161477.0,1182997.0,247728.0,235556.0,1238388.0,1157962.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00031,IBM-IMYB2024-STATE-OCC-0010,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,fireclay,"[""material:fire-clay"",""group:clay""]","[""Fire clay"",""Clay""]",[],[],"[""Fire clay"",""Clay""]",Chittoor,Andhra Pradesh,Chittoor,28,23,13.31218331,78.97713584,15152.000152556364,4174064.0,2090204.0,2083860.0,785760.0,159165.0,2667878.0,1933357.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00032,IBM-IMYB2024-STATE-OCC-0010,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,fireclay,"[""material:fire-clay"",""group:clay""]","[""Fire clay"",""Clay""]",[],[],"[""Fire clay"",""Clay""]",Cuddapah,Andhra Pradesh,Y.s.r.,28,20,14.47783943,78.66232499,15359.0,2882469.0,1451777.0,1430692.0,465794.0,75886.0,1716766.0,1320404.0,renamed_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00033,IBM-IMYB2024-STATE-OCC-0010,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,fireclay,"[""material:fire-clay"",""group:clay""]","[""Fire clay"",""Clay""]",[],[],"[""Fire clay"",""Clay""]",East Godavari,Andhra Pradesh,East Godavari,28,14,17.15933485,82.05236454,10807.0,5154296.0,2569688.0,2584608.0,945269.0,213195.0,3288577.0,2093681.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00034,IBM-IMYB2024-STATE-OCC-0010,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,fireclay,"[""material:fire-clay"",""group:clay""]","[""Fire clay"",""Clay""]",[],[],"[""Fire clay"",""Clay""]",West Godavari,Andhra Pradesh,West Godavari,28,15,16.90246517,81.35101938,7742.0,3936966.0,1964918.0,1972048.0,811698.0,109072.0,2652389.0,1773112.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00035,IBM-IMYB2024-STATE-OCC-0010,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,fireclay,"[""material:fire-clay"",""group:clay""]","[""Fire clay"",""Clay""]",[],[],"[""Fire clay"",""Clay""]",Kurnool,Andhra Pradesh,Kurnool,28,21,15.5244673,77.90566389,17658.0,4053463.0,2039227.0,2014236.0,737945.0,82831.0,2127161.0,2029425.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00036,IBM-IMYB2024-STATE-OCC-0010,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,fireclay,"[""material:fire-clay"",""group:clay""]","[""Fire clay"",""Clay""]",[],[],"[""Fire clay"",""Clay""]",Srikakulam,Andhra Pradesh,Srikakulam,28,11,18.62945522,83.96915317,5837.0,2703114.0,1341738.0,1361376.0,255664.0,166118.0,1495381.0,1290288.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00037,IBM-IMYB2024-STATE-OCC-0011,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,garnet,"[""group:garnet-group""]","[""Garnet group""]",[],[],"[""Garnet group""]",East Godavari,Andhra Pradesh,East Godavari,28,14,17.15933485,82.05236454,10807.0,5154296.0,2569688.0,2584608.0,945269.0,213195.0,3288577.0,2093681.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00038,IBM-IMYB2024-STATE-OCC-0011,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,garnet,"[""group:garnet-group""]","[""Garnet group""]",[],[],"[""Garnet group""]",Nellore,Andhra Pradesh,Sri Potti Sriramulu Nellore,28,19,14.29308592,79.78267372,13076.0,2963557.0,1492974.0,1470583.0,666588.0,285997.0,1832189.0,1314561.0,renamed_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00039,IBM-IMYB2024-STATE-OCC-0011,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,garnet,"[""group:garnet-group""]","[""Garnet group""]",[],[],"[""Garnet group""]",Srikakulam,Andhra Pradesh,Srikakulam,28,11,18.62945522,83.96915317,5837.0,2703114.0,1341738.0,1361376.0,255664.0,166118.0,1495381.0,1290288.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00040,IBM-IMYB2024-STATE-OCC-0012,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Anantapur,Andhra Pradesh,Anantapur,28,22,14.45584996,77.4925042,19130.0,4081148.0,2064495.0,2016653.0,583135.0,154127.0,2310960.0,2036166.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00041,IBM-IMYB2024-STATE-OCC-0012,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Chittoor,Andhra Pradesh,Chittoor,28,23,13.31218331,78.97713584,15152.000152556364,4174064.0,2090204.0,2083860.0,785760.0,159165.0,2667878.0,1933357.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00042,IBM-IMYB2024-STATE-OCC-0012,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Cuddapah,Andhra Pradesh,Y.s.r.,28,20,14.47783943,78.66232499,15359.0,2882469.0,1451777.0,1430692.0,465794.0,75886.0,1716766.0,1320404.0,renamed_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00043,IBM-IMYB2024-STATE-OCC-0012,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Guntur,Andhra Pradesh,Guntur,28,17,16.28813814,80.18386567,11391.0,4887813.0,2440521.0,2447292.0,957407.0,247089.0,2960441.0,2381624.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00044,IBM-IMYB2024-STATE-OCC-0012,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Krishna,Andhra Pradesh,Krishna,28,16,16.42486638,81.06601079,8727.0,4517398.0,2267375.0,2250023.0,871063.0,132464.0,3009718.0,2048880.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00045,IBM-IMYB2024-STATE-OCC-0012,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Nellore,Andhra Pradesh,Sri Potti Sriramulu Nellore,28,19,14.29308592,79.78267372,13076.0,2963557.0,1492974.0,1470583.0,666588.0,285997.0,1832189.0,1314561.0,renamed_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00046,IBM-IMYB2024-STATE-OCC-0012,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Prakasam,Andhra Pradesh,Prakasam,28,18,15.63491328,79.51126072,17626.0,3397448.0,1714764.0,1682684.0,787861.0,151145.0,1904435.0,1700567.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00047,IBM-IMYB2024-STATE-OCC-0012,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Srikakulam,Andhra Pradesh,Srikakulam,28,11,18.62945522,83.96915317,5837.0,2703114.0,1341738.0,1361376.0,255664.0,166118.0,1495381.0,1290288.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00048,IBM-IMYB2024-STATE-OCC-0012,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Vizianagaram,Andhra Pradesh,Vizianagaram,28,12,18.49436693,83.31709741,6539.0,2344474.0,1161477.0,1182997.0,247728.0,235556.0,1238388.0,1157962.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00049,IBM-IMYB2024-STATE-OCC-0013,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,iron ore (haematite),"[""element:iron"",""ore:iron-ore"",""mineral:hematite""]","[""Iron"",""Iron ore"",""Hematite""]","[""iron"",""hematite""]","[""Fe"",""Fe2O3""]","[""iron"",""hematite""]",Anantapur,Andhra Pradesh,Anantapur,28,22,14.45584996,77.4925042,19130.0,4081148.0,2064495.0,2016653.0,583135.0,154127.0,2310960.0,2036166.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00050,IBM-IMYB2024-STATE-OCC-0013,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,iron ore (haematite),"[""element:iron"",""ore:iron-ore"",""mineral:hematite""]","[""Iron"",""Iron ore"",""Hematite""]","[""iron"",""hematite""]","[""Fe"",""Fe2O3""]","[""iron"",""hematite""]",Cuddapah,Andhra Pradesh,Y.s.r.,28,20,14.47783943,78.66232499,15359.0,2882469.0,1451777.0,1430692.0,465794.0,75886.0,1716766.0,1320404.0,renamed_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00051,IBM-IMYB2024-STATE-OCC-0013,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,iron ore (haematite),"[""element:iron"",""ore:iron-ore"",""mineral:hematite""]","[""Iron"",""Iron ore"",""Hematite""]","[""iron"",""hematite""]","[""Fe"",""Fe2O3""]","[""iron"",""hematite""]",Guntur,Andhra Pradesh,Guntur,28,17,16.28813814,80.18386567,11391.0,4887813.0,2440521.0,2447292.0,957407.0,247089.0,2960441.0,2381624.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00052,IBM-IMYB2024-STATE-OCC-0013,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Andhra Pradesh,iron ore (haematite),"[""element:iron"",""ore:iron-ore"",""mineral:hematite""]","[""Iron"",""Iron ore"",""Hematite""]","[""iron"",""hematite""]","[""Fe"",""Fe2O3""]","[""iron"",""hematite""]",Krishna,Andhra Pradesh,Krishna,28,16,16.42486638,81.06601079,8727.0,4517398.0,2267375.0,2250023.0,871063.0,132464.0,3009718.0,2048880.0,exact_normalized_one_to_one,1,1,True,"[157,158]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
