record_id,record_class,block_lineage_key,auction_event_kind,auction_tranche,auction_status_at_source_date,block_name,state_or_ut,district,concession_type,block_area_ha,latitude,longitude,coordinates_available_in_source,block_boundary_wkt,geometry_vertex_count,geometry_area_geodesic_ha,geometry_area_difference_pct,geometry_type,geometry_extraction_method,geometry_quality_flag,centroid_within_stated_state_2011,spatial_validation_note,source_materials_json,normalized_top50_materials_json,unmapped_english_material_names_json,chemical_names_json,symbols_or_formulae_json,auction_nit_date,auction_start_timestamp_ist,auction_close_timestamp_ist,auction_number,preferred_bidder,mstc_registration_number,highest_final_price_offer_pct,source_date,source_url,geometry_source_url,mbs_source_url,source_pdf_filename,source_pdf_sha256,source_pdf_bytes,source_pdf_page_count,auction_notice_source_url,auction_notice_pdf_filename,auction_notice_pdf_sha256,auction_notice_pdf_bytes,auction_notice_pdf_page_count,concession_type_extraction_method,extraction_notes,source_accessed_date,integration_status
CMB-EVENT-T4-O03,official_critical_mineral_auction_event,raipura,auction_offer,4,notified for auction,Raipura Phosphorite and Limestone Block,Chhattisgarh,Balod,CL,1009.36,20.81615,81.09734444444445,True,"POLYGON ((81.08218888888888 20.801691666666667, 81.08218888888888 20.830608333333334, 81.1125 20.830608333333334, 81.1125 20.801691666666667, 81.08218888888888 20.801691666666667))",4.0,1010.1692573078155,0.08017529006653011,Polygon,pypdf_text,accepted,True,,"[""Phosphorite""]","[""Phosphorus""]",[],"[""phosphorus""]","[""P""]",2024-06-24,,,,,,,2024-06-24,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15848_3.%20MBS_Raipura%20Phosphorite%20and%20Limestone%20Block%2017.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15848_3.%20MBS_Raipura%20Phosphorite%20and%20Limestone%20Block%2017.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_15848_MBS_Raipura_Phosphorite_and_Limestone_Block_17.02.2024.pdf,7ed5b17d348396f88abe4c5bcdcf19bc225014ac688f3f6ce4770b3d0b70063f,957263.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T4-O04,official_critical_mineral_auction_event,semhardih,auction_offer,4,notified for auction,Semhardih Phosphorite and Limestone Block,Chhattisgarh,Balod,CL,960.35,20.832902777777775,81.06233333333334,True,"POLYGON ((81.0431111111111 20.822055555555554, 81.0431111111111 20.84375, 81.08155555555555 20.84375, 81.08155555555555 20.822055555555554, 81.0431111111111 20.822055555555554))",4.0,961.1231155160904,0.08050351601919536,Polygon,pypdf_text,accepted,True,,"[""Phosphorite""]","[""Phosphorus""]",[],"[""phosphorus""]","[""P""]",2024-06-24,,,,,,,2024-06-24,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15847_4.%20MBS_Semhardih%20Phosphorite%20and%20Limestone%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15847_4.%20MBS_Semhardih%20Phosphorite%20and%20Limestone%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_15847_MBS_Semhardih_Phosphorite_and_Limestone_Block.pdf,25de8f9f5ffe5b16675f1a1daeaa2c0106ea71f02c41c8bdccffb3d90277851f,1031086.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T4-O05,official_critical_mineral_auction_event,ponchi,auction_offer,4,notified for auction,Ponchi Graphite Block,Jharkhand,Palamu,ML,10.0,23.927629970476435,84.24286517466238,True,"POLYGON ((84.24135541111112 23.929018525, 84.24426696944444 23.92928871666667, 84.24435521666666 23.92613133888889, 84.24140988611111 23.92608723888889, 84.24135541111112 23.929018525))",4.0,10.065405368598364,0.6540536859836443,Polygon,pypdf_text,accepted,True,,"[""Graphite""]","[""Graphite""]",[],"[""carbon""]","[""C""]",2024-06-24,,,,,,,2024-06-24,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15846_5.%20MBS_Ponchi%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15846_5.%20MBS_Ponchi%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_15846_MBS_Ponchi_Graphite_Block.pdf,15a74eeed39a22619b5d1d1ef98b8f8df7810c4acf70c4b156f601aa09cf230e,1149422.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640.0,3.0,official_nit_table,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T4-O06,official_critical_mineral_auction_event,dombarahalli,auction_offer,4,notified for auction,Dombarahalli Phosphate and REE Block,Karnataka,Koppal,CL,558.28,15.261666666666665,76.10569444444444,True,"POLYGON ((76.0936111111111 15.27138888888889, 76.11777777777777 15.27138888888889, 76.11777777777777 15.251944444444444, 76.0936111111111 15.251944444444444, 76.0936111111111 15.27138888888889))",4.0,558.5320040859223,0.04513937198579468,Polygon,pypdf_text,accepted,True,,"[""Rare-earth elements"",""Phosphate""]","[""Rare-earth elements"",""Phosphorus""]",[],"[""cerium"",""dysprosium"",""erbium"",""europium"",""gadolinium"",""holmium"",""lanthanum"",""lutetium"",""neodymium"",""phosphorus"",""praseodymium"",""promethium"",""samarium"",""scandium"",""terbium"",""thulium"",""ytterbium"",""yttrium""]","[""Ce"",""Dy"",""Er"",""Eu"",""Gd"",""Ho"",""La"",""Lu"",""Nd"",""P"",""Pm"",""Pr"",""Sc"",""Sm"",""Tb"",""Tm"",""Y"",""Yb""]",2024-06-24,,,,,,,2024-06-24,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15845_6.%20MBS_Dombarahalli%20Phosphate%20and%20REE%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15845_6.%20MBS_Dombarahalli%20Phosphate%20and%20REE%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_15845_MBS_Dombarahalli_Phosphate_and_REE_Block.pdf,fd2b3a00d9ce6da1771ef7692b7728059957d8f3f61e322a2ea4ee581f05d7d4,1036765.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T4-O07,official_critical_mineral_auction_event,holalkere-doddaghatta,auction_offer,4,notified for auction,Holalkere - Doddaghatta Ni and PGE Block,Karnataka,Hassan,CL,999.28,13.43057918621706,76.35510383028216,True,"POLYGON ((76.32349166666667 13.440980555555555, 76.34751944444444 13.435055555555556, 76.36145833333333 13.448647222222222, 76.36966388888888 13.448555555555556, 76.3694361111111 13.408580555555556, 76.36441666666666 13.408622222222222, 76.35308888888888 13.421161111111111, 76.32348888888889 13.435805555555556, 76.32349166666667 13.440980555555555))",8.0,999.552701429157,0.027289791565626834,Polygon,pypdf_text,accepted,True,,"[""Platinum-group elements"",""Nickel""]","[""Platinum-group elements"",""Nickel""]",[],"[""iridium"",""nickel"",""osmium"",""palladium"",""platinum"",""rhodium"",""ruthenium""]","[""Ir"",""Ni"",""Os"",""Pd"",""Pt"",""Rh"",""Ru""]",2024-06-24,,,,,,,2024-06-24,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15844_7.%20MBS_Holalkere%20-Doddaghatta%20Ni-PGE%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15844_7.%20MBS_Holalkere%20-Doddaghatta%20Ni-PGE%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_15844_MBS_Holalkere_-Doddaghatta_Ni-PGE_Block.pdf,7c249c360e19d15eda7406b5764dceff6b871a2d5c4496ea6fe15100d5a4f1fb,1114736.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T4-O08,official_critical_mineral_auction_event,jhandawali-satipura,auction_offer,4,notified for auction,Jhandawali - Satipura Amalgamated Potash and Halite Block,Rajasthan,Hanumangarh,CL,1841.22,29.64164692436501,74.21982236764431,True,"POLYGON ((74.20119444444445 29.61864611111111, 74.20119444444445 29.664677777777776, 74.2384163888889 29.66472, 74.2384488888889 29.618557222222222, 74.20119444444445 29.61864611111111))",4.0,1842.4665550009347,0.06770266458840753,Polygon,pypdf_text,accepted,True,,"[""Halite"",""Potash""]","[""Potash""]","[""Halite""]","[""potassium chloride"",""potassium sulfate""]","[""K2SO4"",""KCl""]",2024-06-24,,,,,,,2024-06-24,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15843_8.%20MBS_Jhandawali-Satipura%20Amalgamated%20Potash%20and%20Halite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15843_8.%20MBS_Jhandawali-Satipura%20Amalgamated%20Potash%20and%20Halite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_15843_MBS_Jhandawali-Satipura_Amalgamated_Potash_and_Halite_Block.pdf,7c9f49007ea443ed23f1fc611d49a3fc4a0942a50142eb2c8a3f4f4e99ed4765,1065907.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T4-O09,official_critical_mineral_auction_event,jorkian-satipura-khunja,auction_offer,4,notified for auction,Jorkian-Satipura-Khunja Amalgamated Potash and Halite Block,Rajasthan,Hanumangarh,CL,1699.98,29.637570225326993,74.26118545685135,True,"POLYGON ((74.2791625 29.662750277777775, 74.27915333333333 29.616890277777777, 74.23843666666667 29.61695166666667, 74.23843083333334 29.64256027777778, 74.25254027777778 29.642640555555555, 74.2523986111111 29.66286111111111, 74.2791625 29.662750277777775))",6.0,1701.2934509116835,0.07726272730758617,Polygon,pypdf_text,accepted,True,,"[""Halite"",""Potash""]","[""Potash""]","[""Halite""]","[""potassium chloride"",""potassium sulfate""]","[""K2SO4"",""KCl""]",2024-06-24,,,,,,,2024-06-24,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15842_9.%20MBS_Jorkian-Satipura-Khunja%20Amalgamated%20Potash%20and%20Halite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15842_9.%20MBS_Jorkian-Satipura-Khunja%20Amalgamated%20Potash%20and%20Halite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_15842_MBS_Jorkian-Satipura-Khunja_Amalgamated_Potash_and_Halite_Block.pdf,f206a5cee19385b5edf0579f884bce03e17586074637a796d0dfc9dacc0c557d,1672204.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T4-O10,official_critical_mineral_auction_event,barwar,auction_offer,4,notified for auction,Barwar Phosphorite Block,Uttar Pradesh,Lalitpur,CL,505.38,24.297819640201638,78.89267582014011,True,"POLYGON ((78.869444 24.301667, 78.884167 24.301667, 78.884167 24.305556, 78.907222 24.305556, 78.908333 24.290278, 78.883333 24.290278, 78.869444 24.301667))",6.0,505.209582092613,0.03372074624777215,Polygon,pypdf_text,accepted,True,,"[""Phosphorite""]","[""Phosphorus""]",[],"[""phosphorus""]","[""P""]",2024-06-24,,,,,,,2024-06-24,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15841_10.%20MBS_Barwar%20Phosphorite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15841_10.%20MBS_Barwar%20Phosphorite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_15841_MBS_Barwar_Phosphorite_Block.pdf,06f22d59c110245aaa5b3f4abd92def7728f1d1985dc1d3c5a3d063f6f87d169,1041418.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T4-O11,official_critical_mineral_auction_event,nawatola-laband,auction_offer,4,notified for auction,Nawatola-Laband REE Block,Uttar Pradesh,Sonbhadra,CL,210.01,24.101749595917706,83.09608190723468,True,"POLYGON ((83.10648055555555 24.106113888888892, 83.1063361111111 24.097088888888887, 83.08567777777778 24.09738611111111, 83.08583333333333 24.10641111111111, 83.10648055555555 24.106113888888892))",4.0,209.94763459843026,0.02969639615719988,Polygon,pypdf_text,accepted,True,,"[""Rare-earth elements""]","[""Rare-earth elements""]",[],"[""cerium"",""dysprosium"",""erbium"",""europium"",""gadolinium"",""holmium"",""lanthanum"",""lutetium"",""neodymium"",""praseodymium"",""promethium"",""samarium"",""scandium"",""terbium"",""thulium"",""ytterbium"",""yttrium""]","[""Ce"",""Dy"",""Er"",""Eu"",""Gd"",""Ho"",""La"",""Lu"",""Nd"",""Pm"",""Pr"",""Sc"",""Sm"",""Tb"",""Tm"",""Y"",""Yb""]",2024-06-24,,,,,,,2024-06-24,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15840_11.%20MBS_Nawatola-Laband%20REE%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15840_11.%20MBS_Nawatola-Laband%20REE%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_15840_MBS_Nawatola-Laband_REE_Block.pdf,a98218349981f14ced264f857cd148f361099ee24864a2c78df1200b8464b05d,869613.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T4-O12,official_critical_mineral_auction_event,balepalyam,auction_offer,4,notified for auction,Balepalyam Tungsten and Associated Mineral Block,Andhra Pradesh,Anantapur (Sri Sathya Sai District),CL,308.3,14.396705834289,77.52887984607891,True,"POLYGON ((77.5223575 14.4040125, 77.5293586111111 14.403554722222223, 77.5290488888889 14.401256111111111, 77.53952944444444 14.407895833333333, 77.53822166666666 14.394763611111111, 77.52701305555556 14.388710277777777, 77.52666416666666 14.38692611111111, 77.51853472222223 14.387492777777778, 77.5223575 14.4040125))",8.0,306.1565212376133,0.6952574642837285,Polygon,pypdf_text,accepted,True,,"[""Associated minerals"",""Lead"",""Molybdenum"",""Tungsten"",""Zinc""]","[""Lead"",""Molybdenum"",""Tungsten"",""Zinc""]","[""Associated minerals""]","[""lead"",""molybdenum"",""tungsten"",""zinc""]","[""Mo"",""Pb"",""W"",""Zn""]",2024-06-24,,,,,,,2024-06-24,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15839_12.%20MBS%20Balepalyam%20Tungsten%20and%20Associated%20Mineral%20Block%2017.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15839_12.%20MBS%20Balepalyam%20Tungsten%20and%20Associated%20Mineral%20Block%2017.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_15839_MBS_Balepalyam_Tungsten_and_Associated_Mineral_Block.pdf,01dc52751b5e58dd61bd3dad67f7c512a2a7e5a7fa3fd9dda48ad92c967feea7,1108356.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T4-O13,official_critical_mineral_auction_event,depo,auction_offer,4,notified for auction,Depo Vanadium and Graphite Block,Arunachal Pradesh,Papum Pare,CL,104.65,27.287807069902676,93.66908426976309,True,"POLYGON ((93.66899444444445 27.281416666666665, 93.6615 27.287277777777778, 93.66891111111111 27.29388888888889, 93.67679722222223 27.288911111111112, 93.66899444444445 27.281416666666665))",4.0,104.72387238259316,0.07058994992178838,Polygon,pypdf_text,accepted,True,,"[""Graphite"",""Vanadium""]","[""Graphite"",""Vanadium""]",[],"[""carbon"",""vanadium""]","[""C"",""V""]",2024-06-24,,,,,,,2024-06-24,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15838_13.%20MBS_Depo%20Vanadium,%20Graphite%20Block%2023.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15838_13.%20MBS_Depo%20Vanadium,%20Graphite%20Block%2023.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",T4_15838_MBS_Depo_Vanadium_Graphite_Block.pdf,cfb401d81110b0753fbea3791f4f863950279565fc204de56f6c69fd0132e0bb,955061.0,6.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T4-O14,official_critical_mineral_auction_event,lodoso-east,auction_offer,4,notified for auction,Lodoso East REE and Associated Minerals Block,Arunachal Pradesh,Papumpare,CL,105.88,27.189317814093098,93.33586922347162,True,"POLYGON ((93.32980555555555 27.185075, 93.34287222222221 27.1862, 93.34192222222222 27.193391666666667, 93.32909722222222 27.192675, 93.32980555555555 27.185075))",4.0,105.96276178114712,0.07816564143098514,Polygon,pypdf_text,accepted,True,,"[""Associated minerals"",""Rare-earth elements"",""Copper""]","[""Rare-earth elements"",""Copper""]","[""Associated minerals""]","[""cerium"",""copper"",""dysprosium"",""erbium"",""europium"",""gadolinium"",""holmium"",""lanthanum"",""lutetium"",""neodymium"",""praseodymium"",""promethium"",""samarium"",""scandium"",""terbium"",""thulium"",""ytterbium"",""yttrium""]","[""Ce"",""Cu"",""Dy"",""Er"",""Eu"",""Gd"",""Ho"",""La"",""Lu"",""Nd"",""Pm"",""Pr"",""Sc"",""Sm"",""Tb"",""Tm"",""Y"",""Yb""]",2024-06-24,,,,,,,2024-06-24,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15837_14.%20MBS%20Lodoso%20East%20REE%20and%20Associated%20Minerals%20Block%2021.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15837_14.%20MBS%20Lodoso%20East%20REE%20and%20Associated%20Minerals%20Block%2021.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_15837_MBS_Lodoso_East_REE_and_Associated_Minerals_Block.pdf,16e704e34cac1593ad6542f436f37a7c250eb4bfea2ce94a1e9f9e0f6d504990,960282.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T4-O15,official_critical_mineral_auction_event,phop,auction_offer,4,notified for auction,Phop Graphite and Vanadium Block,Arunachal Pradesh,Papum pare,CL,108.86,27.324964488616963,93.7043018332159,True,"POLYGON ((93.7123888888889 27.335555555555555, 93.70911111111111 27.32177777777778, 93.69636111111112 27.3195, 93.69380555555556 27.32197222222222, 93.69877777777778 27.325166666666668, 93.70627777777779 27.327055555555557, 93.71125 27.335638888888887, 93.7123888888889 27.335555555555555))",7.0,108.93049896487594,0.0647611288590281,Polygon,pypdf_text,accepted,True,,"[""Graphite"",""Vanadium""]","[""Graphite"",""Vanadium""]",[],"[""carbon"",""vanadium""]","[""C"",""V""]",2024-06-24,,,,,,,2024-06-24,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15836_15.%20MBS%20Phop%20Graphite%20and%20Vanadium%20Block%2017.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15836_15.%20MBS%20Phop%20Graphite%20and%20Vanadium%20Block%2017.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_15836_MBS_Phop_Graphite_and_Vanadium_Block.pdf,9769471799e8d34547f76ff9b56be4c613bf44cccc9bb29f4d8c337f105821c4,989202.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
